Temperature (°C),Relative Humidity,UVB Radiation (W/m²),UV Index,UVA Radiation (W/m²),Specific Humidity (g/kg),Relative Humidity (%),Precipitation (mm),Wind Speed (10m) (m/s),"Is Holiday (1=Open, 0=Closed)",Year,Month,Day,Hour,"Weekday (0=Sun, 6=Sat)",Inflation Rate (%),Electric Load (MW),Source
0.3772108742588869,0.6425296119610346,0.6161801872901038,3.0143586938605567,33.392121037644,21.391101674294852,0.3402795764595671,0.6825040281030045,0.5456690447306922,1,2007,2,16,0,3,0.3958757161964426,66465,Real
0.48076862676236654,0.7447862339986236,0.9851174795895634,4.281717021656016,68.5397093478473,20.297811507056064,0.7000087923127956,-0.04694307841030861,0.5168892221676873,1,2007,6,25,4,2,1.4864722225423836,68530,Real
0.7010468104916265,0.596516025296465,2.9203191412287883,9.580827127067034,73.15317833997034,21.460956146990238,0.4063201818801543,-0.7082565698120065,0.6274071494581198,2,2007,8,19,6,6,0.029279289173554268,79436,Real
0.8802991058830405,0.6735826019613285,1.9870860713956735,16.933281981729444,74.76130908377566,20.47342490318034,0.35545406393537665,0.17997741382617288,0.7898102596587924,1,2007,3,24,1,3,1.1583074447766384,68538,Real
0.758150903995856,0.6873581360542005,2.4789537328686397,14.033694617323565,95.11875875526812,21.433907697117014,0.4891696941543954,-0.11359800493109684,0.49695348639509435,1,2006,3,23,18,5,0.02370739014727896,61529,Real
0.7569990350876659,0.7192729551778577,1.9997331488575287,10.0924865018889,82.65511870143361,18.57918752449174,0.37475737368174306,0.15583704690219213,0.5422202889460084,1,2007,1,22,7,5,0.7220565589211725,68799,Real
0.8429557579171543,0.5806613639031408,1.158953752048475,4.395958717613778,65.34678103703007,21.877658642456886,0.4065726202003016,-0.04159516868547114,0.6221736161345183,1,2008,2,21,17,3,0.0904510481839162,60497,Real
1.10797698560396,0.6847908456335658,0.8112699317536604,0.27787722014342897,14.18343285911232,22.10933261632168,0.46527127849974886,-0.2517763666181033,0.5293693846564314,1,2006,4,29,17,5,-0.16179612896693207,73386,Real
0.7712820267119749,0.8262567012956432,0.2906595577023245,3.210171049390815,-1.2692283130537678,21.361383448433553,0.38980616102199567,-0.10254079356840531,0.4623553027586713,1,2007,0,19,9,4,0.5022475895661718,72781,Real
0.5654479943671675,0.8950268372616433,1.183525296225939,0.8790312858936986,-13.528379491168137,22.686455655921648,0.5475541988288355,0.4015854523622297,0.47445437766331416,2,2007,7,19,17,4,0.6481532867418005,54134,Real
0.5026342629882721,0.8414597024919794,-0.04545849448875001,-4.260864085209806,11.48427031870613,21.332796367154142,0.922708156778866,-0.1695831244333839,0.40169522631755067,0,2007,7,21,5,4,0.3524490512277588,84497,Real
0.5419719554271999,0.7934758508014572,-1.2205118720474926,2.0064953359266,10.136219222291274,21.1813670002254,0.9523514381074796,0.2180579917311447,0.44047770804273506,1,2007,4,26,16,3,0.46612344622314683,35179,Real
0.6136301892339872,0.8403892159682608,1.0249157220566154,-3.2358621157909564,6.116004786065815,22.406975535810453,0.8133552907220323,0.36060644745794096,0.5366748718124763,1,2007,0,36,21,1,0.47457136976452774,39774,Real
0.5854098353083134,0.9419960354036926,-0.2386156172721392,2.7641982204592996,-14.26868325755044,20.952556720474277,0.786540797656808,-0.26372448238524776,0.37785654257230156,1,2007,1,40,15,2,0.5436244028513338,24586,Real
0.5326536339858158,0.9051660039122227,0.04048367828697581,-3.864596372094412,12.962053292923022,22.075945270604983,0.9395407007019969,-0.7318482036222439,0.43265903164404723,1,2007,5,19,19,3,0.05618038932841385,44793,Real
0.39101627196688926,0.7945327217138831,-0.2545979785739634,-1.099529274422198,-3.982564001046801,20.55657781522421,0.805687165940724,0.007415991251396706,0.5097591446509688,1,2007,10,36,3,5,1.3343588542373075,23697,Real
0.38798627539726976,0.800167356869609,-0.28041442648971765,1.7734286772812464,-2.8582322796947106,21.310387483680483,0.8848032028723201,0.1937353950851503,0.3473530933589044,1,2007,2,14,0,5,0.0785720121416199,43149,Real
0.4934412103029985,0.9157628861316467,-0.523760975580475,-1.658317617328184,9.615199222940701,19.796374717888185,1.1667093739480805,0.288424837889852,0.29376785650083664,1,2007,2,11,17,7,0.9620445294586664,14743,Real
0.21779999890347806,0.7468819470331707,-0.9375703581037258,-0.2821258115806163,-2.2119703356912397,21.02896125166759,1.1033990421068882,0.22270283013829376,0.25409554674432877,1,2008,5,28,5,3,1.0125477868981918,21509,Real
0.3175496598619822,0.9809008891348392,-0.33593124488421783,-0.26618857324350803,-1.240653382782029,21.874361485791628,0.6596684369414473,0.6540876217800488,0.2862774970465005,1,2007,7,20,0,5,0.5593167412148508,38317,Real
0.40912973424647814,0.7994294285160802,0.24077268236533936,-1.238310186816164,-19.090152898430123,20.63428573795735,0.8706980167402185,0.6296423511379305,0.5926987047979174,1,2007,2,22,4,3,0.8308582234560324,41687,Real
0.4498628476844969,0.7665539051106975,-0.7708576935964456,3.2920166070533847,-20.354577456473884,21.25560539422609,0.6612638916156828,0.2973655655788414,0.6005148435709435,1,2007,9,27,12,4,0.4544073536526715,32074,Real
0.29324631362381093,0.9924008338304028,0.24620877378382797,2.3319824524432895,16.29907296273069,20.4404418559103,0.9478283488204416,0.0455213430768466,0.5391367401575742,1,2008,3,21,0,8,0.30956642869758416,32133,Real
0.32554715312841775,0.7159294911928089,1.2301934558741934,-5.407357686774342,17.096156403360705,21.88990266124439,0.6326191128907002,0.16101575747702987,0.4690582349810471,1,2007,4,19,6,4,0.677573510218235,55400,Real
0.3206039252628402,0.7376493009052458,0.6433631477345931,5.71948282727285,13.885179302208353,21.921378206241144,0.9655437204704904,0.4318382279427521,0.3224211015753804,1,2008,6,26,8,7,0.9663101364071429,71038,Real
0.6558241161686755,0.792702132418672,0.35800703974153336,3.887149449993103,43.449820296567374,20.983285089650362,0.4096139591452185,0.2636028045718691,0.4785536291344093,1,2008,6,17,10,4,0.1577809392469512,88147,Real
0.8364186498871314,0.9013113267461242,1.715711419726729,12.824435887314273,50.21042117571045,21.12185169365653,0.35022920281260994,0.34790747738319205,0.5425088992957813,1,2007,2,23,14,4,1.1559976412885127,83046,Real
1.0834653898352253,0.7213123733739264,2.4078517286288226,8.484699893484612,42.79095978627804,21.496074384180616,0.2675484367641686,-0.03850805840578172,0.56220004300844,1,2007,9,22,7,2,0.08994183562576313,84812,Real
0.8283345237654648,0.7777412344252419,2.627771750919978,9.128149226354342,59.16637189999792,20.694908701336896,0.3565523711351607,0.1264622338606242,0.44743330706694356,1,2007,1,27,9,5,1.2759271162068369,84632,Real
0.7642148253128539,0.7279409899340833,1.8552690698649466,8.686462391541784,60.577568841875404,20.134717412708437,0.5174831816813625,-0.8000321642667247,0.4183256166272958,1,2008,1,19,16,6,1.2669575025997672,85633,Real
0.636814185450544,0.9584313538180218,1.5124874014550855,8.606125365794641,23.22647786564345,20.11045850263323,0.6322459266116268,-0.7989876537783742,0.6240595159891804,1,2007,3,21,18,1,-0.31989673772731797,80749,Real
0.5605072672994396,0.5620517116009296,1.0704463246790232,2.398698476804499,44.87483710850497,20.863137886970197,0.3560566120544943,-0.06787682675921684,0.4187582681841103,1,2007,3,29,10,6,1.1510818653597725,78709,Real
0.8619262594513534,0.7914059525381174,0.48369621278616437,1.4155385510351342,19.795308764178557,20.855880022859594,0.6703898617998977,-0.20159265910515725,0.366571405017621,1,2007,5,16,11,4,0.9065465261532715,56130,Real
1.1162759458487836,0.8495714126822161,0.16826299938209205,1.1616626686928333,27.196578233483436,21.924086258400976,0.596476396344926,0.17695234160790582,0.3192712453935734,0,2007,0,41,13,3,0.4313205590864244,48129,Real
0.8293857729467367,0.8436376275211963,-0.299112084906458,-1.3256722765972377,17.06937852059902,21.239249906834058,0.5056269972597812,-0.11123032004847908,0.3590330143142647,1,2007,5,20,10,6,0.4097984477124871,45450,Real
0.7424640716713812,0.7141697215153433,0.446863113495677,4.894769581676718,21.672177930731184,20.69724068987937,0.8796619532584633,0.506013236511091,0.35165530302645087,1,2007,3,27,20,3,0.45356887742026264,56343,Real
0.6147657259997135,0.6767455849825549,-0.2508745482082177,-0.7234410265022982,-9.46486571366118,19.399935285037216,0.672252926220926,-0.3774957903017216,0.5085598672745255,1,2007,2,31,16,5,0.8085453789370771,26190,Real
0.502856015244076,0.7282353553299563,1.218489526235358,-2.0273843836301753,7.953280683185279,20.073851174510715,0.6376793529558736,0.5335472042981011,0.2406170245619877,1,2007,5,17,22,4,0.8568001658057638,26446,Real
0.09477936061174075,0.9878817715843566,-0.29956688550876215,-0.12179839479733813,0.9811823429060909,19.1257054195816,0.9922146857454752,0.4250584285948336,0.16075169222397295,1,2007,4,30,19,2,0.4209365996308533,24104,Real
0.49763487159830966,0.9205637087540868,0.3757711644677321,3.1171182739092775,20.76571575107434,20.881780046683684,0.839962553130588,0.13602611576571408,0.2515719235423652,1,2007,9,13,0,7,0.40255881460088694,52193,Real
0.3008957718005565,0.7368932037404383,-0.5981347452064832,-0.7135209317346061,18.398621718202254,19.349807088307887,1.1051044020143888,0.03294887689841939,0.415118068802212,1,2007,6,28,0,5,0.9565533608499794,23702,Real
0.2829517067438775,1.0445908035466478,-0.223208283709833,0.9033267746600464,22.61402982125329,19.145052100511915,0.680781441713965,-0.22910141824141422,0.18635629959118716,1,2007,8,25,0,6,1.3278048332609536,42019,Real
0.33844215701307223,1.0873867384081075,-0.2758742164405115,-0.9060936390014094,-3.242415770544072,19.38898335738397,0.7674367830199837,0.22624084163225572,0.25017098993029396,1,2007,0,26,2,4,0.7036428266677286,49592,Real
0.3334941715897113,0.9015752122270059,-0.640157884148827,1.9449939724009877,-16.506066582934587,19.69489697329213,0.5469002559560049,-0.09427463269385375,0.458544396231304,1,2007,7,17,0,7,0.6035334568583469,38303,Real
0.21631305327260025,0.8938449749585851,-0.26894008518155726,-7.59672567970301,-12.075595673488188,17.67380902195953,0.8515736123143417,0.024099878391044587,0.41979889804760023,1,2007,3,25,13,4,0.3940617604919845,26162,Real
0.38787123185612166,0.8398915602762196,0.16872908383197568,1.0696639826583716,5.5977407491210505,18.77037050846267,0.6230678121293725,0.3151864674979509,0.25095508323121557,1,2008,7,37,7,6,0.6175986117736644,18395,Real
0.3039839760461528,0.694256889801361,-0.10623064281453817,-0.342919759535145,-13.631670522535604,21.08669419428447,0.528396440153268,-0.544269159265324,0.2721590000895676,1,2007,2,17,6,5,1.0751505595525228,24220,Real
0.40054645966210883,0.500097618792215,0.7122369291164679,4.571650583250895,16.114315903486666,20.84417272071648,0.49327753364192883,-0.007288869085448607,0.21802076366896445,1,2006,0,26,15,3,0.6804561851081415,49317,Real
0.2964032299476857,0.5002495759877403,0.09220465535938993,3.1117664253469943,23.618335353414224,20.40186666423031,0.4569081956469474,-0.02320697107257004,0.2839471414982709,1,2007,3,33,16,6,0.2886651508885988,73514,Real
0.4187589110456903,0.5823990740903113,1.3734741767604408,4.228902870198627,8.177848187778444,20.40594319376319,0.7510182007121227,0.28254680879553606,0.504486932717057,1,2007,3,24,13,4,0.7815299284308858,69613,Real
0.35371347410343174,0.6248574066321684,1.3074403111586652,9.936508978188982,53.45722445282419,19.20313124173899,0.32096345585556635,0.30773409782296135,0.2887433202378785,1,2007,0,18,7,7,0.6194328377521489,66276,Real
0.4847082016768974,0.5241623614138013,2.3152827202097344,9.863885722512554,61.810720441819875,22.065489085259046,0.22371420019839314,0.08181912123562643,0.2761591132656418,1,2007,5,24,13,6,1.3078701210755086,65921,Real
0.5997808166524894,0.5479500351074514,2.0861365593488035,9.053319176729161,66.97833121941945,20.803977212512844,0.34792364122875774,0.09211265039955889,0.31694090470747643,1,2007,3,21,19,5,0.027132266097913083,50555,Real
0.40788782905327287,0.5719278351288092,1.9343074460573697,10.133325636787417,38.48235132132902,19.79630815297603,0.25085025698044905,-0.005670435403290891,0.5595032929530321,1,2007,4,23,2,6,1.1432371126638523,82657,Real
0.5867889982442276,0.5882327150426058,1.115512750039421,7.591862348830816,29.822251198542418,20.529763448574464,-0.028372626094242237,0.46241295175630953,0.5220079581260287,1,2006,3,19,17,3,-0.4862876153535933,58306,Real
0.8550949186236959,0.5834060915683086,1.2275472495727358,3.1823261583347158,24.094950537774267,20.734003415030347,0.30097067661857957,0.13947990982089806,0.34547065695486184,1,2006,0,21,13,6,0.557405180470204,56512,Real
0.6287840514812033,0.7471777263570418,-0.585094389720236,5.440869550686785,-0.9570446283052778,19.74223071766772,0.5494086726881705,0.17853276067367815,0.3674605763081922,1,2007,1,37,22,4,0.2064158420458979,49523,Real
1.032341433476364,0.6594491274721402,0.22816332061173145,-2.7070158800653528,11.284258836381806,22.338805203320934,0.40879406084368136,-0.25009420590891474,0.16107650627531583,1,2007,2,22,10,5,0.28178717122243635,70238,Real
0.8839559560315838,0.8277846158344269,0.06471717104302198,0.3362817420361663,1.486804371941944,20.93094510543366,0.6220598471523905,0.09440843559870474,0.29644945682227664,1,2007,6,28,28,6,1.2126133385102853,55773,Real
0.506249598469741,0.6730552353458715,0.3904753914040319,2.422629813819163,-16.092769802560152,20.148235291050202,0.6250179120549486,0.5389800924564029,0.23591759656719055,1,2007,1,32,21,7,0.9663985924724094,83392,Real
0.39903093132274914,0.7323894878860433,-0.035460283473818285,-6.502810368316913,-5.68600502850181,21.338412906527424,0.7847052410067874,-0.07246967808446679,0.5210909018116454,1,2007,4,30,17,4,0.49277303548869933,49577,Real
0.4797515240293278,0.8034935739168064,-0.4607352228287658,-6.1740104740094655,20.969880910777935,19.79969954434762,0.5572599146827959,0.01845716070166517,0.31735384282214146,1,2007,2,22,18,4,0.4096988157297343,30861,Real
0.23792000929534413,0.9179777525811318,-0.5112060177770914,-2.9679596722769346,-0.8269132927382044,19.09330871191523,0.6165230219371097,-0.12506089520852556,0.4740332105353232,1,2007,5,28,22,8,0.8188590537623675,27731,Real
0.09228782363536531,0.9457383398012835,-0.0055292770277130905,3.5827442080356455,-9.740792484705763,19.361633347091985,0.717779164936253,0.6910896786087564,0.15038242433527874,0,2007,9,24,0,8,0.4589334444746277,41151,Real
0.31849069156277704,0.8206312893934774,-0.12178731964710882,2.963417555436341,-7.079114158310777,19.026852553201593,0.6149009322329064,-0.5270862606276591,0.35206246101042105,0,2006,1,33,0,7,1.0523908697783109,43899,Real
0.3661834219708736,0.7471690313302021,0.40121482589066376,2.5597760492665222,2.3488775337671366,19.79870365539611,0.5893967168011729,0.4349507568782009,0.35071353834637653,0,2007,8,24,0,3,0.5858318559843614,34698,Real
0.33537581773987185,0.9916957307440207,0.4465919236232949,1.9340118895708984,24.47855305205992,20.617338948481635,0.8276245069404832,-0.19715184225962032,0.3216068457437243,0,2007,7,18,0,4,0.1537955577889265,28892,Real
0.23139927570349902,0.8579526002529754,0.022392787166806226,0.6626810298901697,-14.10712202443929,20.387126875956533,0.9004006377365183,-0.9063645728431805,0.20973547824728447,1,2006,2,28,7,4,-0.17848628503007158,47792,Real
0.5083142286602725,0.8173712028118868,0.012017617560972176,2.9766706016840168,19.1896599863222,19.966875637275585,0.6518308850782335,0.21096259462245848,0.2792197788159403,0,2007,10,25,2,6,0.38197188319874553,11871,Real
0.1023172124552566,0.8470301270734107,0.4984548320010999,-0.4938568873528732,-4.146009532398278,19.67356419031312,0.6949856989341158,0.8933609283802983,0.33599266331133165,0,2007,1,18,9,6,0.6697066472907738,23822,Real
0.1546417662619391,0.6380559607862378,-0.10507630235609186,-1.5401454804731374,19.730417537146373,20.749824828403394,0.7889526650494965,0.258711060840709,0.2853535499572674,0,2007,0,29,15,5,0.5237979950499336,18737,Real
0.45718677473534775,0.7620358040506384,0.019680074398262984,5.185846260271763,-5.1695513108625715,21.38543671161488,0.7707458664496574,-0.38294462852173217,0.344752721292536,0,2008,10,24,19,6,0.5886033553232307,26482,Real
0.34413174553220494,0.635045624341752,-0.18706990942555968,1.8984832167955545,42.24650620812331,21.729266833012165,0.536303292488568,0.27479988462926463,0.423329917161165,0,2007,4,27,8,7,0.05913722961161483,50496,Real
0.46707403726302055,0.5325593749248263,1.179777099873065,5.581940559431574,51.90403162696229,20.478373365288483,0.4375076023922815,0.1163600472596335,0.41364458221105244,0,2006,4,30,6,8,0.8195878288121985,39976,Real
0.7254544514124179,0.537695368174025,1.0913825361491882,9.423723425630941,58.61214678522691,23.126728194146615,0.5220003914795115,0.5109329453339233,0.4858020396008176,0,2007,7,27,13,7,0.7423224082375061,50119,Real
0.23137230060238553,0.5031216760185603,1.8193980408769193,5.95704511842031,36.97454677143326,20.479196931808428,0.2314672991969833,-0.022343794872011186,0.3707679191342569,0,2007,5,25,11,5,1.0806772263373825,35827,Real
0.3020185875801825,0.6766814156601234,-0.027226738146479912,4.701180186479047,16.321412345121505,20.425651296524205,0.3177066859303293,0.05060795440957236,0.20171094038209816,0,2007,5,20,7,6,0.5076223853014585,36297,Real
0.15461355023214873,0.6037369296355131,0.17334397515870528,0.8898050059481444,2.5728382832697196,20.85661606859089,-0.1939042347995304,-0.5522769862233319,0.12929454859252326,0,2008,5,24,11,4,0.7105697968570781,53201,Real
0.19519598602155486,0.6316949385309502,0.8559861379903911,2.6484479565067978,1.3994605583528017,21.473196664415326,0.35831332410325195,-0.6749406493170037,0.291927361839341,0,2008,2,39,20,7,0.9845941430533223,27490,Real
0.013295982581230048,0.689286488491879,0.5465433372021395,5.995852412714012,29.887006068601067,21.198699451807414,0.38878885098401855,0.7267010830849785,0.2374957487619809,1,2007,2,29,13,9,1.1662760501442697,51076,Real
0.40629976623753417,0.7870979975839636,-0.42907525408480085,1.3009584108194567,9.621968774277143,20.261974113616844,0.508373525508814,-0.3442898904581441,0.11078056451666574,0,2007,3,24,20,5,0.9253117131376636,42633,Real
0.26728346373192957,1.0790053288994454,0.44155046364111766,0.7001713045355261,9.290713983731514,19.980610573365713,0.23823405636225248,-0.026828966625013946,0.4171885719043622,0,2007,10,14,4,7,1.2887780985194708,57477,Real
0.36117005963315013,0.8658588951435459,-0.6109088271663744,-1.3245890254136483,5.711615062042378,21.841729595422116,0.5844106623955019,0.06891010061011639,0.21116656097691203,0,2007,6,32,21,6,0.7108467300062682,50900,Real
0.31075370979032324,0.9339597429824272,0.3876535981470362,3.182289158286342,-17.373483652865136,20.58499620299789,0.8248962985545214,-0.12262283505061664,0.13588606234666745,0,2007,0,32,19,6,0.4526621748287629,39128,Real
0.2912533853297515,1.127563066632181,-0.45867539843650035,4.126432321045223,-16.347580115612416,21.093292470051477,1.09635052955433,-0.18819198576984456,0.057694025892405326,0,2007,3,23,12,4,0.7157141260094098,39768,Real
0.2995860615893382,1.0679337911777433,0.5672166158666405,1.0021136542606306,10.55986005904881,20.91493829084431,0.819962020121601,0.07085782859908617,0.16627444010524917,0,2007,10,26,18,5,0.7128652499374547,35418,Real
0.3499204419035998,0.9870532230759056,0.052855649071457136,-1.3006147029921211,5.798678972389882,19.80109942704206,1.0261484189007235,0.22314708166545494,0.13870971050245243,0,2007,3,20,26,7,0.6167596930108888,31751,Real
0.15052251501646302,0.812415707673035,0.16108583067190305,-2.6170678934521825,-1.6034044049154506,20.32619204651459,0.9183030906937701,0.32675897236328505,0.17152150209550257,1,2007,5,25,5,1,0.11679561258666943,37149,Real
0.4394261660665625,1.1754233562398604,-0.03794437385332054,-1.7373653196736998,5.359679869556334,20.85013607528698,0.7397667735110469,0.7073560440936798,0.3301644036490671,1,2007,1,28,0,0,0.1699041792551763,33420,Real
-0.013636613243321327,0.9320818788264637,0.04104995845683977,-2.3624339385120403,19.47402649964816,20.26503140096798,0.8582989483074179,0.021841682121995845,0.025039889158514073,1,2007,2,25,0,0,0.9537969407080427,24520,Real
0.22400263025777392,0.9610104555970415,0.03884238101467098,1.7202836604147096,12.405152824702405,19.308996801551597,0.9908191649553737,0.09069619252339167,0.11587113049208217,2,2007,7,33,10,0,1.0224126061084275,42307,Real
0.3798311378760226,1.0351534748739022,0.3303927374202426,-4.954617834526898,3.535901658657181,20.120094213538636,0.7041885744129935,0.10962569779909526,0.044462463965048056,1,2007,2,29,0,0,0.29622547138792304,33234,Real
0.3271281785215873,0.891594920325928,-0.029481942315117454,-0.03438102428161925,6.012422631815927,20.446171365606787,0.5198886041105436,0.9594151309555287,0.21777034767781703,1,2006,3,24,0,0,0.31511677726937437,39573,Real
0.11429676529759009,0.9130290402633532,0.6846573592948131,-0.9257272953207057,19.804271786728478,19.93465998330014,0.7698434432719582,0.18571425633965055,0.11258456878307664,1,2007,3,36,8,2,0.6983091049827861,10667,Real
0.07441559303911664,0.8307042438245578,-0.3350567740342961,2.9336550121847016,-2.6451430373332183,20.257669581569257,0.6888929682319221,-0.20045042782579145,0.24608740584422345,1,2007,7,41,6,0,0.5956449478387034,46566,Real
0.10961130668592517,0.720503325222531,0.5566492122427501,2.0157218420819527,17.22534234984445,21.20778458890861,0.6115155510430407,-0.054743715695745696,0.041423265518877816,1,2007,4,11,15,0,0.04303883844315948,83001,Real
0.53800092808252,0.724145897885197,0.8212599809108088,0.6589362451294001,27.88876562951122,19.29643782894747,0.47441238921644474,0.03908359648788446,0.39653806981817924,1,2007,0,37,8,0,0.35372246860114637,66762,Real
0.4702701123440533,0.6699168617282613,1.624467028563385,5.028128244679071,31.23591276667244,19.048842998135623,0.22413078923049345,0.5497110934820637,0.13911094358333553,1,2007,6,23,8,2,0.616787364622617,90380,Real
0.744774012985167,0.6638003389535782,1.564658630630261,9.990648525869023,45.67486378155828,19.29840047658022,0.2063686131961643,-0.3382250529798573,0.4239297825982927,1,2008,5,24,5,0,0.4503687602976372,77452,Real
0.7461197178236574,0.8747705815387348,2.065705677157871,10.395541729158994,43.09621442983695,19.24309100678959,0.15563688748046747,0.12688208034651863,-0.08150878101487075,2,2007,0,35,22,1,0.38879142805861494,75842,Real
1.183229255915322,0.9421974416709221,2.0988228887953664,4.830155644179746,72.34565152819526,19.162918059796628,0.14705522004898963,0.8936280251556339,0.32590116809356606,1,2007,8,19,5,0,1.2275813638468702,95084,Real
0.8819090774877714,0.7401905836165205,1.0828250051895927,8.653923826463563,46.89935707774582,19.03472449061484,0.1307710489670409,-0.44731431290881757,0.3488634079574805,1,2007,3,14,9,0,0.4200360335408041,72690,Real
0.6527466297771545,0.7583118731176204,1.3658512096298607,1.55201978693779,46.639799304246324,19.710386536121245,0.43942943637231047,-0.04113748991244335,0.305146001899853,1,2006,2,11,3,0,0.34829926059468874,51934,Real
0.4289783938816222,0.845032453785296,2.0976972389033945,2.3313951270291113,41.18388863730223,19.82834107123744,0.07041260415492565,-0.35224008684002006,0.3273437375274051,1,2007,8,24,16,4,0.9840420898615767,61228,Real
0.4096986798474231,0.8789231058748906,0.9263154615207762,4.285855760368652,32.20348485964199,21.15148597656031,0.5001237366628946,-0.7105084156956099,0.05973625613893699,1,2007,2,27,9,1,0.6832669513296193,55660,Real
0.36837725115385495,0.7156853859160189,-0.3459332921149093,0.5683581849231626,4.310786682478228,19.949344319201252,0.7421211874879506,0.49947166398991377,0.25804763452074353,1,2007,5,25,14,0,0.7214656148605705,49812,Real
0.06170970952666405,0.8766422805231299,-0.8430092080631749,0.17021569015841223,-1.276995124342924,21.825633101115557,0.4400106239906074,-0.7017986656230166,0.0733579925211798,1,2007,7,22,19,0,1.0450135538257466,60723,Real
0.2811737014788498,1.1044340772875083,0.024432782316175412,-2.2411075760996573,9.469481279646129,18.77861719817161,0.6182199389841293,0.4030504128976697,0.1690487706746383,1,2007,0,35,13,2,-0.7385256538275771,75291,Real
0.4294344802030869,1.0715702715199962,0.5072174727623753,-0.22437395535610197,5.540104513314443,20.95881613650324,0.6365877393099075,-0.6960387106714593,0.2944003640693067,1,2008,9,23,21,2,0.34928079664782063,24365,Real
0.30778458863536406,1.1055113532595449,-0.01809511755535976,-1.3315835433192629,-15.381395764416133,19.586615146977085,0.4069215469927934,0.018678771454133578,0.3141274248627644,1,2007,5,20,22,1,0.38675891845054394,45271,Real
0.4635484876244484,1.0006550239612277,0.8845277276694473,1.8557889110215513,22.123433425169086,21.431937150402188,0.7618894523376076,0.013702009985433038,0.3445981758578622,0,2008,7,35,32,0,1.0245329953296536,47347,Real
0.09304851405070311,0.8895369153602428,-0.36531466013223024,-0.6923398591088691,3.196447451588171,18.786680182986398,0.7390989740878564,-0.2653075013859377,0.30599120383891687,1,2007,3,35,6,4,-0.23337046023853025,27208,Real
0.42077410469649507,0.9680564689991585,0.10533288529540073,0.9363198336723337,10.97724641458857,19.795676804701316,0.8670579367836981,0.2577926523634724,0.3062865764086848,1,2008,2,32,3,1,0.574778560576799,34338,Real
0.3912172856885262,1.0021206872853745,-0.050858463851367365,-0.2857605149267812,4.764574007712818,19.64064668421179,0.7547235659414095,0.162961235076299,0.32281606891081216,1,2007,1,22,3,0,0.9453240928494193,33215,Real
0.39746418613828705,0.9097292904032919,0.34245031387112423,0.19096300781161646,6.898689820096093,18.64047139389485,0.7125943160260246,0.25431120308854577,0.31892782349138754,1,2007,3,21,6,2,0.14447595065671592,19890,Real
0.027642666798691234,0.7471116286436301,0.3745249551757973,-0.8786624464285964,-2.2140701240162786,19.098954880855402,0.5690475405143954,-0.3209455486600082,0.2653889609238426,1,2008,2,33,4,0,0.7211186265435868,29771,Real
0.30334389441371257,0.9854082149297488,0.5565225567963974,-0.946207860136771,9.360068089861588,19.624461687390358,0.3878349461230614,-0.12197623352071597,0.2569616380403319,0,2007,1,40,0,3,0.23799592110389195,31524,Real
0.15917371792966659,0.826900453568285,-0.058026360051681186,-0.04987010247052656,9.105540491676798,19.14879630350844,0.7747716827865113,0.7016451747477696,0.1397151133488724,1,2007,6,29,1,0,-0.029756810732959438,38678,Real
0.05105955420708902,0.842754282768385,0.5985076374213725,-1.4583221340144326,13.607578449663508,19.85648519641833,0.9474461530768035,-0.3304161737599934,0.28113724823201847,1,2007,7,23,1,0,1.4212436235390045,35474,Real
0.2608507925632262,0.5316773250128339,0.2767861952660571,4.0976229332177745,-8.07596682493441,21.02341011979816,0.4143294404741512,2.9713122366056695,0.48487231774235323,1,2007,1,31,4,0,0.25923172562301766,62458,Real
0.31745779256465523,0.5340351158194399,1.0496558454244576,-2.184799908086417,4.311690160809086,19.591217442002336,0.6641424212292759,2.230563391177959,0.34320698343366435,1,2007,6,19,13,1,0.33553559572981007,56769,Real
0.7137543068684002,0.6872533483649128,1.412936114441182,5.946259284386457,28.36372275764955,21.691597128612216,0.4876392376228046,3.4436866659045777,0.3292273480477498,1,2007,6,22,12,0,0.6014582545616876,88542,Real
0.5253677203061998,0.7621398031670434,1.1227936822264217,9.79274246213678,30.8574325078401,21.065227861129316,0.3297122653919433,5.845458895406958,0.09639713729125429,1,2007,10,36,10,1,0.40832780096300025,85534,Real
0.21686860898192195,0.8245182275536094,0.8083053517492045,4.863636215225688,48.981422664667946,19.95793141480727,0.721663788221919,3.563118822531918,0.2892132493994972,0,2007,8,33,0,0,0.24814497145741393,55564,Real
0.21534747002606625,0.7599924203608693,0.7389239833364949,2.8463078068409757,7.243695784969038,20.91077391171562,0.5259850061596726,4.565165105494567,0.43151646634259,1,2007,0,37,8,2,-0.00598506899160145,58377,Real
0.26571414483138367,0.8029502168196557,0.8768534270231605,-0.1512439487626729,25.035990216861514,21.376169735662373,0.527599628214303,3.6717381422072446,0.35903624480517826,1,2007,6,32,17,0,0.9117352971656718,70149,Real
0.31091524280095345,0.839447352012022,-0.24360876322013297,5.126602179013323,-6.385844253477661,20.979050350733136,0.27343772814677625,3.2127068495255275,0.3928294771617343,1,2007,6,30,22,0,0.9710430546625954,72175,Real
0.5333901866218805,0.8730130748398846,0.13332087276444535,3.8504654526075344,-4.340954522992568,21.50821503182717,0.818148240059015,2.65706599973799,0.3785734967075764,1,2007,2,27,18,2,0.11115924375726394,66436,Real
